Phenotype	Strain	Coefficient	p.value	q.value
value	X22	1.46757789193373	0.196753852386986	0.919430490246661
value	X224	0.404422616550009	0.773514199073136	0.919430490246661
value	X23	-0.646709717681224	0.417668703527333	0.919430490246661
value	X231	-0.776932387616915	0.350658776568253	0.919430490246661
value	X26	0.342776948594698	0.819766361831465	0.919430490246661
value	X27	-0.722691329993592	0.385632825304793	0.919430490246661
value	X299	-0.797993691284772	0.351059069401517	0.919430490246661
value	X3	-0.053123808356306	0.858611251139209	0.919430490246661
value	X303	0.897745104282745	0.514704437172735	0.919430490246661
value	X31	-0.0703624926138358	0.846786239033438	0.919430490246661
value	X33	1.61471455765897	0.138211934352253	0.919430490246661
value	X35	0.0850374670106554	0.970312302197782	0.974045013792551
value	X351	-0.106322503582441	0.819368659047299	0.919430490246661
value	X36	-0.257076955437268	0.700681987145264	0.919430490246661
value	X362	-0.982977983922502	0.266563121934237	0.919430490246661
value	X376	0.579458937128114	0.631886782473579	0.919430490246661
value	X384	-0.878611508877166	0.292388571010357	0.919430490246661
value	X40	0.280597902096531	0.872763922249823	0.919430490246661
value	X41	0.628944057575538	0.598434780910969	0.919430490246661
value	X45	1.78062945064066	0.0960708058889581	0.919430490246661
value	X49	-0.678983007320339	0.396220147965657	0.919430490246661
value	X50	-2.03955654539126	0.0285597826925616	0.919430490246661
value	X51	1.39676355543227	0.205788222709589	0.919430490246661
value	X57	-0.28707943822256	0.829210071808593	0.919430490246661
value	X72	-0.514465990164877	0.628230828800175	0.919430490246661
value	X8	-0.29682890655202	0.670099222184737	0.919430490246661
value	X95	0.0913634541093054	0.974045013792551	0.974045013792551
value	CL11	-0.55237852491284	0.495591096696496	0.919430490246661
value	CL18	-1.83534056536921	0.138177306954598	0.919430490246661
value	CL21	0.604843721692062	0.626685238927117	0.919430490246661
value	CL41	0.670419262476729	0.612927104388208	0.919430490246661
value	CL52	0.27010639937159	0.884735000048674	0.919430490246661
value	CL58	-0.0214375980664907	0.882247165634213	0.919430490246661
value	CL73	2.13414993717822	0.046082893988174	0.919430490246661
value	X363	1.04983904170695	0.4124938986275	0.919430490246661
value	X79	0.3007418094884	0.878326041303936	0.919430490246661
value	X9	-0.570997013645676	0.548796060195613	0.919430490246661
value	CL72	-0.37096369989506	0.719586012449609	0.919430490246661
value	X451	-2.54935131085473	0.17260313915415	0.919430490246661
PC1	X10	-1.06375979569463	0.228232859236184	0.881680171985189
PC1	X105	0.19660908434573	0.938840630761508	0.979028611321604
PC1	X106	1.3881599422748	0.184459461436127	0.881680171985189
PC1	X107	0.882556509138764	0.424309200453332	0.899535504961063
PC1	X11	0.815869154203427	0.473734471702476	0.93528742224065
PC1	X123	-0.79769497073982	0.346379196399834	0.899535504961063
PC1	X125	-1.74133161299281	0.0436592748397726	0.77131385550265
PC1	X135	0.684913205415941	0.557175134586509	0.93528742224065
PC1	X140	0.965928769001998	0.634939720413707	0.93528742224065
PC1	X161	0.878121665762975	0.419477261636926	0.899535504961063
PC1	X162	-0.655815761206946	0.405535183356354	0.899535504961063
PC1	X2	0.538742773783794	0.648245458534588	0.93528742224065
PC1	X20	-1.2882635047331	0.13049372871487	0.881680171985189
PC1	X217	-0.880819527876744	0.293675684129493	0.881680171985189
PC1	X22	1.44619501052686	0.188691670521751	0.881680171985189
PC1	X224	0.408984346922342	0.762368236793045	0.93528742224065
PC1	X23	-0.91274498097093	0.258567407927076	0.881680171985189
PC1	X231	-0.890795154628692	0.276168730456547	0.881680171985189
PC1	X26	0.414769243799296	0.754720332018312	0.93528742224065
PC1	X27	-0.739653062109496	0.359371479778788	0.899535504961063
PC1	X299	-1.00046155291484	0.238701360457996	0.881680171985189
PC1	X3	0.0755214036602901	0.96055637337214	0.979028611321604
PC1	X303	0.897269924387369	0.500238351546194	0.93528742224065
PC1	X31	-0.144515753213854	0.781488477931184	0.93528742224065
PC1	X33	1.82604869940358	0.0798802699500775	0.881680171985189
PC1	X35	0.190976241028652	0.943336486349233	0.979028611321604
PC1	X351	0.123517333069432	0.999181568549854	0.999181568549854
PC1	X36	-0.279061185522414	0.673511016822071	0.93528742224065
PC1	X362	-0.966504741295425	0.256958257091148	0.881680171985189
PC1	X376	0.591253846503222	0.61122638239898	0.93528742224065
PC1	X384	-0.830029176200522	0.299438548976102	0.881680171985189
PC1	X40	0.237440025483499	0.904280842261505	0.979028611321604
PC1	X41	0.528496240622732	0.662402250335661	0.93528742224065
PC1	X45	1.56775407162066	0.13327046172013	0.881680171985189
PC1	X49	-0.642198513950435	0.40183478413339	0.899535504961063
PC1	X50	-2.13632719870984	0.0178318345171718	0.77131385550265
PC1	X51	1.18572885362431	0.274582071602796	0.881680171985189
PC1	X57	-0.0783909926222823	0.912582933754464	0.979028611321604
PC1	X72	-0.355176143316363	0.706691500213384	0.93528742224065
PC1	X8	-0.420573048634333	0.567542764540844	0.93528742224065
PC1	X95	0.213537526399763	0.920709082538416	0.979028611321604
PC1	CL11	-0.397685119970401	0.586431435861233	0.93528742224065
PC1	CL18	-1.56334746492439	0.185945633410115	0.881680171985189
PC1	CL21	0.684441141499923	0.557773395573105	0.93528742224065
PC1	CL41	0.661003345293719	0.60686606985776	0.93528742224065
PC1	CL52	0.429103641171398	0.755813305431156	0.93528742224065
PC1	CL58	0.0124171226304429	0.906395700827508	0.979028611321604
PC1	CL73	2.11580658287142	0.0408015383608434	0.77131385550265
PC1	X363	1.01133302592451	0.416646289358651	0.899535504961063
PC1	X79	0.416761190174525	0.794111962279797	0.93528742224065
PC1	X9	-0.631922644055056	0.499550874628979	0.93528742224065
PC1	CL72	-0.287141032569663	0.757610749165045	0.93528742224065
PC1	X451	-2.6850469816924	0.138147013889802	0.881680171985189
PC2	X10	-0.194340957040899	0.683782356853816	0.863138167356115
PC2	X105	-0.295152413241624	0.571390475807297	0.863138167356115
PC2	X106	-0.62593562733888	0.282180410870715	0.824260527869328
PC2	X107	0.477429252473135	0.55036959643639	0.863138167356115
PC2	X11	0.945153418245379	0.197419993907581	0.824260527869328
PC2	X123	-1.93916935264154	0.00286954093834729	0.121011232600198
PC2	X125	-0.448927546728266	0.405977150388739	0.829265764431396
PC2	X135	0.880097397139645	0.23040987600975	0.824260527869328
PC2	X140	-3.42521102956573	0.00498275802944299	0.121011232600198
PC2	X161	-0.158764866948628	0.708205290695505	0.863138167356115
PC2	X162	0.626903831064045	0.401086345555923	0.829265764431396
PC2	X2	-0.23160592557769	0.618952637010271	0.863138167356115
PC2	X20	-0.164228199834574	0.701811356316887	0.863138167356115
PC2	X217	0.463197495318261	0.565907098264177	0.863138167356115
PC2	X22	0.644141683464845	0.420447000104552	0.829265764431396
PC2	X224	-0.67096636714668	0.250779937872781	0.824260527869328
PC2	X23	0.0929776182859607	0.987826065153361	0.987826065153361
PC2	X231	0.716278425315361	0.326160463811869	0.824260527869328
PC2	X26	0.434235575142496	0.587793765869353	0.863138167356115
PC2	X27	0.421441766273662	0.60371493281736	0.863138167356115
PC2	X299	-0.601948726997071	0.299555629233084	0.824260527869328
PC2	X3	0.159494135856757	0.907843407593583	0.974994480928817
PC2	X303	0.928223376660481	0.291003439671088	0.824260527869328
PC2	X31	-1.07818827120119	0.0808001616396271	0.475823174100026
PC2	X33	0.417253550289917	0.619784441235423	0.863138167356115
PC2	X35	0.0209611291987683	0.925790603369153	0.974994480928817
PC2	X351	-0.545649533718645	0.348374949035659	0.829265764431396
PC2	X36	0.036388086852871	0.943272646765931	0.974994480928817
PC2	X362	-1.23391881989392	0.0482025316939718	0.425789029963418
PC2	X376	1.21085390506654	0.0773996579557184	0.475823174100026
PC2	X384	-0.54126881748973	0.326593794061432	0.824260527869328
PC2	X40	-0.000396173356124235	0.899473594211361	0.974994480928817
PC2	X41	-0.218953338639621	0.637761348338894	0.863138167356115
PC2	X45	-0.158691806582192	0.716567535163567	0.863138167356115
PC2	X49	0.730282393557538	0.305765854685577	0.824260527869328
PC2	X50	-0.0462099206754945	0.844903120124536	0.952763092906392
PC2	X51	-0.111077456040723	0.773050965274403	0.910482247989853
PC2	X57	2.93390977361602	0.0266534105940625	0.282526152297062
PC2	X72	0.272036190529676	0.830844122014755	0.952763092906392
PC2	X8	-1.66953262149571	0.00775702728654943	0.121011232600198
PC2	X95	-0.372303392379798	0.471276862031249	0.862034154574846
PC2	CL11	0.61426828187628	0.422456144144296	0.829265764431396
PC2	CL18	0.722784528259678	0.471679065710765	0.862034154574846
PC2	CL21	0.661292148541946	0.383861366021726	0.829265764431396
PC2	CL41	-1.06067804851507	0.115761281648985	0.613534792739621
PC2	CL52	-0.218648639515513	0.658424446620114	0.863138167356115
PC2	CL58	0.845699865543445	0.23998246005693	0.824260527869328
PC2	CL73	1.84210292374015	0.00913292321510927	0.121011232600198
PC2	X363	0.38416922366197	0.689270297608448	0.863138167356115
PC2	X79	1.05232259517855	0.212043747499706	0.824260527869328
PC2	X9	-0.305436752449265	0.613419054643396	0.863138167356115
PC2	CL72	0.0335202387566537	0.956598358647141	0.974994480928817
PC2	X451	-2.25021420489544	0.0732146017937929	0.475823174100026
PC3	X10	-0.985695190067496	0.207704387053422	0.611574028546187
PC3	X105	-0.69146971034565	0.366873759802563	0.747858048828301
PC3	X106	0.389867611137928	0.609637025464756	0.832417038221549
PC3	X107	1.13561080104268	0.136571997014811	0.431352889230131
PC3	X11	0.396210062385175	0.608550210562502	0.832417038221549
PC3	X123	0.35987873134766	0.647794337002833	0.837392679540247
PC3	X125	-1.65597543432247	0.0245810074523213	0.284925313101262
PC3	X135	0.313041067663819	0.685033115780578	0.844343142706294
PC3	X140	-0.248779901207657	0.863155914750099	0.94880389636061
PC3	X161	-0.722911024989147	0.328923265845209	0.747858048828301
PC3	X162	-0.315517124315856	0.669027904331389	0.844249498322943
PC3	X2	0.792854922884437	0.279003825468922	0.739360137492643
PC3	X20	0.593275503210733	0.427660143495639	0.819450667498425
PC3	X217	-1.19363038651483	0.116299559699729	0.431352889230131
PC3	X22	0.171298349098939	0.833201036026558	0.939567125732076
PC3	X224	0.769505225946528	0.310718032329722	0.747858048828301
PC3	X23	-2.40281870100869	0.00100889933707229	0.0534716648648313
PC3	X231	-1.7122053643812	0.0208890437193887	0.284925313101262
PC3	X26	0.461393217641535	0.538090813756192	0.832417038221549
PC3	X27	-0.399825893941236	0.591246346070412	0.832417038221549
PC3	X299	-1.29765715995093	0.0874024639599656	0.392364014126391
PC3	X3	0.774570832950502	0.308554996537133	0.747858048828301
PC3	X303	-0.115052369609107	0.898618014232122	0.94880389636061
PC3	X31	-0.289194849327302	0.702388338378602	0.846058680319679
PC3	X33	1.66164102190864	0.0322556958227844	0.284925313101262
PC3	X35	1.14705829785724	0.138358473904004	0.431352889230131
PC3	X351	1.85747808144454	0.016516046578926	0.284925313101262
PC3	X36	-0.0519993504681	0.94236743292035	0.960489883553434
PC3	X362	0.730022064341442	0.344060151237076	0.747858048828301
PC3	X376	-0.480857793692407	0.510224000517887	0.819450667498425
PC3	X384	0.487169931512934	0.508983139836942	0.819450667498425
PC3	X40	-0.266008930528475	0.724646234645862	0.853472231916237
PC3	X41	-0.496089368151587	0.498438525396546	0.819450667498425
PC3	X45	-1.33257104160589	0.0817835449694682	0.392364014126391
PC3	X49	-0.0766645336268534	0.912999975743228	0.94880389636061
PC3	X50	-1.68153417057824	0.0274296992177756	0.284925313101262
PC3	X51	-1.27042277810471	0.100904988175252	0.411381874868334
PC3	X57	-0.0550209066967035	0.969288780321474	0.969288780321474
PC3	X72	0.702746050977693	0.493670897546741	0.819450667498425
PC3	X8	-0.364029047510762	0.628239274129471	0.832417038221549
PC3	X95	1.30121109956603	0.0741843232692304	0.392364014126391
PC3	CL11	1.29915219384201	0.0888371352738999	0.392364014126391
PC3	CL18	1.58578534633764	0.124226171494185	0.431352889230131
PC3	CL21	0.573897632561821	0.454668608823935	0.819450667498425
PC3	CL41	1.45619184025198	0.0834070872361786	0.392364014126391
PC3	CL52	1.5630792119841	0.0473019107361539	0.35814303843088
PC3	CL58	-0.226785795817683	0.758660047994416	0.87410831616748
PC3	CL73	-0.563686532064843	0.465413039498716	0.819450667498425
PC3	X363	-0.419469383110854	0.62374815549839	0.832417038221549
PC3	X79	0.822579343547988	0.356385335751777	0.747858048828301
PC3	X9	-0.517149626142049	0.555097501189369	0.832417038221549
PC3	CL72	0.16298591737601	0.87834684488578	0.94880389636061
PC3	X451	-1.67548199073928	0.260448650197095	0.72651465581295
